12, 12, 14, 7, 4, 0.140, 0.264
12, 12, 13, 140, 72, 0.130, 5.474
12, 12, 12, 1131, 611, 0.120, 34.716
12, 12, 14, 3760, 2333, 0.140, 161.201
12, 12, 10, 24, 13, 0.100, 0.674
12, 12, 12, 42, 22, 0.120, 1.059
12, 12, 12, 59, 33, 0.120, 1.52
12, 12, 14, 21, 11, 0.140, 0.624
12, 12, 14, 256, 138, 0.140, 10.725
12, 12, 14, 19, 10, 0.140, 0.563
12, 12, 14, 7, 4, 0.140, 0.26
12, 12, 13, 134, 68, 0.130, 5.191
12, 12, 12, 471, 241, 0.120, 13.769
12, 12, 14, 4140, 2485, 0.140, 169.804
12, 12, 10, 24, 13, 0.100, 0.643
12, 12, 12, 37, 19, 0.120, 0.877
12, 12, 12, 65, 35, 0.120, 1.622
12, 12, 14, 11, 6, 0.140, 0.339
12, 12, 14, 258, 142, 0.140, 10.482
12, 12, 14, 19, 10, 0.140, 0.58
12, 12, 14, 7, 4, 0.140, 0.262
12, 12, 13, 129, 65, 0.130, 5.105
12, 12, 12, 912, 514, 0.120, 27.832
12, 12, 14, 3868, 2296, 0.140, 159.387
12, 12, 10, 24, 13, 0.100, 0.586
12, 12, 12, 26, 14, 0.120, 0.67
12, 12, 12, 66, 35, 0.120, 1.613
12, 12, 14, 13, 7, 0.140, 0.37
12, 12, 14, 192, 105, 0.140, 7.353
12, 12, 14, 19, 10, 0.140, 0.581
